Frag: billigeres Ticket 	 ADJA NN  	 ADJ NOUN  	 Ask for: a cheaper ticket 	 DT JJR NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Sag: Im Zimmer hat es keinen Haarföhn 	 APPRART NN VAFIN PPER PIAT NN  	 ADP NOUN AUX PRON DET NOUN  	 Say: there is no hairdryer in the room 	 EX VBZ DT NN IN DT NN  	 ADV VERB DET NOUN ADP DET NOUN  	 14 	 8 	 0 
Sag: Im Zimmer hat es kein Shampoo 	 APPRART NN VAFIN PPER PIAT NN  	 ADP NOUN AUX PRON DET NOUN  	 Say: there is no shampoo in the room 	 EX VBZ DT NN IN DT NN  	 ADV VERB DET NOUN ADP DET NOUN  	 14 	 3 	 0 
Nein 	 PTKANT  	 PART  	 no 	 DT  	 DET  	 1 	 0 	 0 
Sag: Ich habe keine Reservation 	 PPER VAFIN PIAT NN  	 PRON AUX DET NOUN  	 Say: i don't have a reservation 	 PRP VBP RB VB DT NN  	 PRON VERB ADV VERB DET NOUN  	 12 	 40 	 12 
Frag: Zimmer für 1 Woche 	 NN APPR CARD NN  	 NOUN ADP NUM NOUN  	 Ask for: a room for one week 	 DT NN IN CD NN  	 DET NOUN ADP NUM NOUN  	 71 	 3 	 2 
Frag: Zimmer für 2 Nächte 	 NN APPR CARD NN  	 NOUN ADP NUM NOUN  	 Ask for: a room for two nights 	 DT NN IN CD NNS  	 DET NOUN ADP NUM NOUN  	 71 	 7 	 3 
Frag: Zimmer für 3 Nächte 	 NN APPR CARD NN  	 NOUN ADP NUM NOUN  	 Ask for: a room for three nights 	 DT NN IN CD NNS  	 DET NOUN ADP NUM NOUN  	 71 	 7 	 1 
Frag: Zimmer für 4 Nächte 	 NN APPR CARD NN  	 NOUN ADP NUM NOUN  	 Ask for: a room for four nights 	 DT NN IN CD NNS  	 DET NOUN ADP NUM NOUN  	 71 	 11 	 6 
Frag: Zimmer für 5 Nächte 	 NN APPR CARD NN  	 NOUN ADP NUM NOUN  	 Ask for: a room for five nights 	 DT NN IN CD NNS  	 DET NOUN ADP NUM NOUN  	 71 	 7 	 3 
Frag: Zimmer für 6 Nächte 	 NN APPR CARD NN  	 NOUN ADP NUM NOUN  	 Ask for: a room for six nights 	 DT NN IN CD NNS  	 DET NOUN ADP NUM NOUN  	 71 	 10 	 7 
Frag: Zimmer für 7 Nächte 	 NN APPR CARD NN  	 NOUN ADP NUM NOUN  	 Ask for: a room for seven nights 	 DT NN IN CD NNS  	 DET NOUN ADP NUM NOUN  	 71 	 2 	 0 
Danke 	 PTKANT  	 PART  	 thank you 	 VBP PRP  	 VERB PRON  	 5 	 0 	 0 
Frag: Doppelzimmer 	 NN  	 NOUN  	 Ask for: a double room 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 7 	 5 
Frag: Einzelzimmer 	 NN  	 NOUN  	 Ask for: a single room 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 17 	 9 
Frag: Junior Suite 	 NE NE  	 PROPN PROPN  	 Ask for: a junior suite 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 4 	 3 
Frag: Suite 	 NN  	 NOUN  	 Ask for: a suite 	 DT NN  	 DET NOUN  	 162 	 6 	 1 
Frag: Twinzimmer 	 NN  	 NOUN  	 Ask for: a twin room 	 DT NN NN  	 DET NOUN NOUN  	 162 	 22 	 19 
Hallo 	 NE  	 PROPN  	 hello 	 UH  	 INTJ  	 3 	 0 	 0 
Frag: Wo kann ich ein Duschgel kaufen? 	 PWAV VMFIN PPER ART NN VVINF $.  	 ADV VERB PRON DET NOUN VERB PUNCT  	 Ask for: where can i buy shower gel? 	 WRB MD PRP VB NN NN .  	 ADV VERB PRON VERB NOUN NOUN PUNCT  	 1 	 0 	 0 
Frag: Wo kann ich ein Shampoo kaufen? 	 PWAV VMFIN PPER ART NN VVINF $.  	 ADV VERB PRON DET NOUN VERB PUNCT  	 Ask for: where can i buy shampoo? 	 WRB MD PRP VB NN .  	 ADV VERB PRON VERB NOUN PUNCT  	 1 	 1 	 1 
Frag: Wo kann ich einen Haarföhn kaufen? 	 PWAV VMFIN PPER ART NN VVINF $.  	 ADV VERB PRON DET NOUN VERB PUNCT  	 Ask for: where can i buy a hairdryer? 	 WRB MD PRP VB DT NN .  	 ADV VERB PRON VERB DET NOUN PUNCT  	 1 	 1 	 1 
Frag: Wo ist das Fitnessstudio? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is ( the fitness centre | the gym )? 	 WRB VBZ -LRB- DT NN NN VBZ DT NN -RRB- .  	 ADV VERB PUNCT DET NOUN NOUN VERB DET NOUN PUNCT PUNCT  	 8 	 6 	 0 
Frag: Wo ist das Hotelrestaurant? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is the ?hotel restaurant? 	 WRB VBZ DT . NN NN .  	 ADV VERB DET PUNCT NOUN NOUN PUNCT  	 8 	 5 	 5 
Frag: Wo ist das Schwimmbad? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is the ?swimming pool? 	 WRB VBZ DT . VBG NN .  	 ADV VERB DET PUNCT VERB NOUN PUNCT  	 8 	 1 	 1 
Frag: Wo ist der Coiffeur? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is the hairdresser? 	 WRB VBZ DT NN .  	 ADV VERB DET NOUN PUNCT  	 4 	 6 	 6 
Frag: Wo ist der Lebensmittelladen? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is (the grocery store | the supermarket) ? 	 WRB VBZ -LRB- DT NN NN VBD DT NN -RRB- .  	 ADV VERB PUNCT DET NOUN NOUN VERB DET NOUN PUNCT PUNCT  	 8 	 7 	 4 
Frag: Wo ist der Lift? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is the ( lift | elevator )? 	 WRB VBZ DT -LRB- NN JJ NN -RRB- .  	 ADV VERB DET PUNCT NOUN ADJ NOUN PUNCT PUNCT  	 8 	 1 	 1 
Frag: Wo ist die Hotelbar? 	 PWAV VAFIN ART NN $.  	 ADV AUX DET NOUN PUNCT  	 Ask for: where is the ?hotel bar? 	 WRB VBZ DT . NN NN .  	 ADV VERB DET PUNCT NOUN NOUN PUNCT  	 8 	 4 	 3 
Ja 	 PTKANT  	 PART  	 yes 	 UH  	 INTJ  	 2 	 0 	 0 
Hallo 	 NE  	 PROPN  	 hello 	 UH  	 INTJ  	 3 	 0 	 0 
Frag: Ich möchte die Rechnung 	 PPER VMFIN ART NN  	 PRON VERB DET NOUN  	 Ask for: ( bill | check ) 	 -LRB- NN NNP VB -RRB-  	 PUNCT NOUN PROPN VERB PUNCT  	 70 	 5 	 1 
Frag: Scones 	 NN  	 NOUN  	 Ask for: ( the | some ) scones 	 -LRB- DT NNP DT -RRB- NNS  	 PUNCT DET PROPN DET PUNCT NOUN  	 100 	 0 	 0 
Frag: Himbeersorbet 	 NE  	 PROPN  	 Ask for: the raspberry sorbet 	 DT JJ NN  	 DET ADJ NOUN  	 50 	 0 	 0 
Frag: Trifle 	 NN  	 NOUN  	 Ask for: the trifle 	 DT NN  	 DET NOUN  	 50 	 0 	 0 
Frag: Apfelkuchen 	 NN  	 NOUN  	 Ask for: the apple pie 	 DT NN NN  	 DET NOUN NOUN  	 50 	 1 	 0 
Frag: Custard Tart 	 NE NE  	 PROPN PROPN  	 Ask for: the custard tart 	 DT NN NN  	 DET NOUN NOUN  	 50 	 1 	 1 
Frag: Karrotenkuchen 	 NN  	 NOUN  	 Ask for: the carrot cake 	 DT NN NN  	 DET NOUN NOUN  	 50 	 1 	 1 
Frag: Rhabarberkuchen 	 NN  	 NOUN  	 Ask for: the rhubarb pie 	 DT NN NN  	 DET NOUN NOUN  	 50 	 2 	 1 
Frag: Zitronenkuchen 	 NN  	 NOUN  	 Ask for: the lemon pie 	 DT NN NN  	 DET NOUN NOUN  	 50 	 4 	 4 
Frag: Schokoladenglace 	 NE  	 PROPN  	 Ask for: the chocolate ice cream 	 DT NN NN NN  	 DET NOUN NOUN NOUN  	 50 	 2 	 1 
Frag: Vanilleglace 	 NE  	 PROPN  	 Ask for: the vanilla ice cream 	 DT NN NN NN  	 DET NOUN NOUN NOUN  	 50 	 0 	 0 
Frag: Ich möchte die Dessertkarte 	 PPER VMFIN ART NN  	 PRON VERB DET NOUN  	 Ask for: i would like to the dessert menu 	 PRP MD VB IN DT NN NN  	 PRON VERB VERB ADP DET NOUN NOUN  	 5 	 64 	 4 
Frag: ein Wasser mit Kohlensäure 	 ART NN APPR NN  	 DET NOUN ADP NOUN  	 Ask for: a ?(glass of) sparkling water 	 DT . -LRB- NN IN -RRB- JJ NN  	 DET PUNCT PUNCT NOUN ADP PUNCT ADJ NOUN  	 100 	 8 	 4 
Frag: ein Wasser ohne Kohlensäure 	 ART NN APPR NN  	 DET NOUN ADP NOUN  	 Ask for: a ?(glass of) still water 	 DT . -LRB- NN IN -RRB- RB NN  	 DET PUNCT PUNCT NOUN ADP PUNCT ADV NOUN  	 100 	 2 	 1 
Frag: eine Cola 	 ART NN  	 DET NOUN  	 Ask for: a coke 	 DT NN  	 DET NOUN  	 50 	 0 	 0 
Frag: eine Fanta 	 ART NN  	 DET NOUN  	 Ask for: a fanta 	 DT NN  	 DET NOUN  	 50 	 0 	 0 
Frag: eine Limonade 	 ART NN  	 DET NOUN  	 Ask for: a lemonade 	 DT NN  	 DET NOUN  	 50 	 2 	 1 
Frag: einen Kaffee 	 ART NN  	 DET NOUN  	 Ask for: a ?(cup of) coffee 	 DT . -LRB- NN IN -RRB- NN  	 DET PUNCT PUNCT NOUN ADP PUNCT NOUN  	 100 	 0 	 0 
Frag: einen Orangensaft 	 ART NN  	 DET NOUN  	 Ask for: an orange juice 	 DT NN NN  	 DET NOUN NOUN  	 50 	 3 	 0 
Frag: einen Tee 	 ART NN  	 DET NOUN  	 Ask for: a ?(cup of) tea 	 DT . -LRB- NN IN -RRB- NN  	 DET PUNCT PUNCT NOUN ADP PUNCT NOUN  	 100 	 2 	 2 
Frag: ein Steak 	 ART NN  	 DET NOUN  	 Ask for: (the | a) steak 	 -LRB- DT NNP DT -RRB- NN  	 PUNCT DET PROPN DET PUNCT NOUN  	 100 	 4 	 1 
Frag: den Sonntagsbraten 	 ART NN  	 DET NOUN  	 Ask for: the sunday roast 	 DT NNP NN  	 DET PROPN NOUN  	 50 	 4 	 3 
Frag: einen Hamburger 	 ART ADJA  	 DET ADJ  	 Ask for: a hamburger 	 DT NN  	 DET NOUN  	 50 	 2 	 0 
Frag: Ich möchte das bestellte Essen 	 PPER VMFIN PDS ADJA NN  	 PRON VERB PRON ADJ NOUN  	 Ask for: i would like the food i ordered 	 PRP MD VB DT NN PRP VBD  	 PRON VERB VERB DET NOUN PRON VERB  	 81 	 0 	 0 
Sag: Ich warte auf das bestellte Essen 	 PPER VVFIN APPR ART ADJA NN  	 PRON VERB ADP DET ADJ NOUN  	 Say: i will wait for the food i ordered 	 PRP MD VB IN DT NN PRP VBD  	 PRON VERB VERB ADP DET NOUN PRON VERB  	 2 	 13 	 12 
Sag: Eine Reduzierung ist akzeptabel 	 ART NN VAFIN ADJD  	 DET NOUN AUX ADJ  	 Say: a reduction is acceptable 	 DT NN VBZ JJ  	 DET NOUN VERB ADJ  	 4 	 2 	 0 
Auf Wiedersehen 	 APPR NN  	 ADP NOUN  	 Goodbye 	 UH  	 INTJ  	 3 	 0 	 0 
Sag: Ich möchte mit dem Manager sprechen 	 PPER VMFIN APPR ART NN VVINF  	 PRON VERB ADP DET NOUN VERB  	 Say: i would like to speak with the manager 	 PRP MD VB TO VB IN DT NN  	 PRON VERB VERB PART VERB ADP DET NOUN  	 16 	 3 	 0 
Sag: Ich möchte mit Kreditkarte bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by ?credit ( card | cards ) 	 PRP MD VB TO VB RP . NN -LRB- NN JJ NNS -RRB-  	 PRON VERB VERB PART VERB PART PUNCT NOUN PUNCT NOUN ADJ NOUN PUNCT  	 28 	 78 	 17 
Sag: Ich möchte mit Mastercard bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by ( mastercard | master card ) 	 PRP MD VB TO VB RP -LRB- NN NNP NN NN -RRB-  	 PRON VERB VERB PART VERB PART PUNCT NOUN PROPN NOUN NOUN PUNCT  	 14 	 45 	 11 
Sag: Ich möchte mit Postkarte bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by post card 	 PRP MD VB TO VB IN NN NN  	 PRON VERB VERB PART VERB ADP NOUN NOUN  	 7 	 44 	 5 
Sag: Ich möchte mit Visa bezahlen 	 PPER VMFIN APPR NN VVINF  	 PRON VERB ADP NOUN VERB  	 Say: i would like to pay by visa 	 PRP MD VB TO VB IN NN  	 PRON VERB VERB PART VERB ADP NOUN  	 7 	 29 	 4 
Frag: Auberginen 	 NN  	 NOUN  	 Ask for: some aubergines 	 DT NNS  	 DET NOUN  	 50 	 2 	 1 
Frag: Bohnen 	 NN  	 NOUN  	 Ask for: some beans 	 DT NNS  	 DET NOUN  	 50 	 1 	 1 
Frag: Erbsen 	 NN  	 NOUN  	 Ask for: some peas 	 DT NNS  	 DET NOUN  	 50 	 4 	 4 
Frag: Karroten 	 NN  	 NOUN  	 Ask for: some carrots 	 DT NNS  	 DET NOUN  	 50 	 0 	 0 
Frag: Pilze 	 NN  	 NOUN  	 Ask for: some mushrooms 	 DT NNS  	 DET NOUN  	 50 	 3 	 2 
Frag: Pommes Frittes 	 NN NN  	 NOUN NOUN  	 Ask for: ?some chips 	 . DT NNS  	 PUNCT DET NOUN  	 100 	 2 	 0 
Frag: die Tagessuppe 	 ART NN  	 DET NOUN  	 Ask for: the soup of the day 	 DT NN IN DT NN  	 DET NOUN ADP DET NOUN  	 50 	 6 	 4 
Frag: eine Goulasch-Suppe 	 ART NN $( NN  	 DET NOUN PUNCT NOUN  	 Ask for: a goulash soup 	 DT NN NN  	 DET NOUN NOUN  	 50 	 0 	 0 
Frag: eine Scotch Broth 	 ART NN NE  	 DET NOUN PROPN  	 Ask for: the scotch broth 	 DT NN NN  	 DET NOUN NOUN  	 50 	 1 	 0 
Frag: einen Baked Potato 	 ART FM FM  	 DET X X  	 Ask for: a baked potato 	 DT JJ NN  	 DET ADJ NOUN  	 50 	 2 	 1 
Frag: einen gemischten Salat 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a mixed salad 	 DT JJ NN  	 DET ADJ NOUN  	 50 	 0 	 0 
Frag: etwas Kartoffelstock 	 PIAT NN  	 DET NOUN  	 Ask for: ?some mashed potato 	 . DT JJ NN  	 PUNCT DET ADJ NOUN  	 100 	 7 	 7 
Frag: etwas Knoblauchbrot 	 PIAT NN  	 DET NOUN  	 Ask for: some garlic bread 	 DT NN NN  	 DET NOUN NOUN  	 50 	 1 	 1 
Frag: mein Steak blau 	 PPOSAT NN ADJD  	 DET NOUN ADJ  	 Ask for: my steak blue 	 PRP$ NN JJ  	 ADJ NOUN ADJ  	 70 	 2 	 0 
Frag: mein Steak durchgebraten 	 PPOSAT NN VMFIN  	 DET NOUN VERB  	 Ask for: my steak well done 	 PRP$ NN RB VBN  	 ADJ NOUN ADV VERB  	 70 	 3 	 2 
Frag: mein Steak medium 	 PPOSAT NN FM  	 DET NOUN X  	 Ask for: my steak medium 	 PRP$ NN NN  	 ADJ NOUN NOUN  	 70 	 1 	 0 
Frag: mein Steak rare 	 PPOSAT NN FM  	 DET NOUN X  	 Ask for: my steak rare 	 PRP$ NN JJ  	 ADJ NOUN ADJ  	 70 	 3 	 0 
Frag: meinen Hamburger durchgebraten 	 PPOSAT ADJA NN  	 DET ADJ NOUN  	 Ask for: my hamburger well done 	 PRP$ NN RB VBN  	 ADJ NOUN ADV VERB  	 70 	 1 	 1 
Frag: meinen Hamburger medium 	 VVFIN ADJA FM  	 VERB ADJ X  	 Ask for: my hamburger medium 	 PRP$ NN NN  	 ADJ NOUN NOUN  	 70 	 1 	 0 
Frag: meinen Hamburger rare 	 VVFIN ADJA ADJA  	 VERB ADJ ADJ  	 Ask for: my hamburger rare 	 PRP$ NN JJ  	 ADJ NOUN ADJ  	 70 	 0 	 0 
Frag: meinen Sonntagsbraten durchgebraten 	 PPOSAT NN ADV  	 DET NOUN ADV  	 Ask for: my sunday roast well done 	 PRP$ NNP NN RB VBN  	 ADJ PROPN NOUN ADV VERB  	 70 	 5 	 5 
Frag: meinen Sonntagsbraten medium 	 PPOSAT NN ADV  	 DET NOUN ADV  	 Ask for: my sunday roast medium 	 PRP$ NN NN NN  	 ADJ NOUN NOUN NOUN  	 70 	 0 	 0 
Frag: meinen Sonntagsbraten rare 	 PPOSAT NN ADV  	 DET NOUN ADV  	 Ask for: my sunday roast rare 	 PRP$ NNS RB JJ  	 ADJ NOUN ADV ADJ  	 70 	 1 	 1 
Danke 	 PTKANT  	 PART  	 thank you 	 VBP PRP  	 VERB PRON  	 5 	 0 	 0 
Hallo 	 NE  	 PROPN  	 hello 	 UH  	 INTJ  	 3 	 0 	 0 
Sag: Dies ist nicht was ich bestellt habe 	 PDS VAFIN PTKNEG PWS PPER VVPP VAFIN  	 PRON AUX PART PRON PRON VERB AUX  	 this is not what i ordered 	 DT VBZ RB WP PRP VBD  	 DET VERB ADV NOUN PRON VERB  	 6 	 6 	 0 
Ja 	 PTKANT  	 PART  	 yes 	 UH  	 INTJ  	 2 	 0 	 0 
Frag: Sandalen 	 NN  	 NOUN  	 Ask for: ?some sandals 	 . DT NNS  	 PUNCT DET NOUN  	 324 	 0 	 0 
Frag: Stiefel 	 NN  	 NOUN  	 Ask for: ?some boots 	 . DT NNS  	 PUNCT DET NOUN  	 324 	 10 	 5 
Sag: Dies ist zu eng 	 PDS VAFIN PTKA ADJD  	 PRON AUX PART ADJ  	 Say: this is too tight 	 DT VBZ RB JJ  	 DET VERB ADV ADJ  	 2 	 0 	 0 
Sag: Dies ist zu gross 	 PDS VAFIN PTKA ADJD  	 PRON AUX PART ADJ  	 Say: this is too ( big | large ) 	 DT VBZ RB -LRB- JJ NNS JJ -RRB-  	 DET VERB ADV PUNCT ADJ NOUN ADJ PUNCT  	 4 	 0 	 0 
Sag: Dies ist zu klein 	 PDS VAFIN PTKA ADJD  	 PRON AUX PART ADJ  	 Say: this is too small 	 DT VBZ RB JJ  	 DET VERB ADV ADJ  	 2 	 0 	 0 
Sag: Dies ist zu weit 	 PDS VAFIN PTKA ADJD  	 PRON AUX PART ADJ  	 Say: this is too loose 	 DT VBZ RB JJ  	 DET VERB ADV ADJ  	 2 	 9 	 9 
Frag: blaue Sandalen 	 ADJA NN  	 ADJ NOUN  	 Ask for: blue sandals 	 JJ NNS  	 ADJ NOUN  	 162 	 2 	 1 
Frag: blaue Stiefel 	 ADJA NN  	 ADJ NOUN  	 Ask for: blue boots 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: braune Sandalen 	 ADJA NN  	 ADJ NOUN  	 Ask for: brown sandals 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: braune Stiefel 	 ADJA NN  	 ADJ NOUN  	 Ask for: brown boots 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: rote Sandalen 	 ADJA NN  	 ADJ NOUN  	 Ask for: red sandals 	 JJ NNS  	 ADJ NOUN  	 162 	 2 	 2 
Frag: rote Stiefel 	 ADJA NN  	 ADJ NOUN  	 Ask for: red boots 	 JJ NNS  	 ADJ NOUN  	 162 	 3 	 0 
Frag: weisse Sandalen 	 ADJA NN  	 ADJ NOUN  	 Ask for: white sandals 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: weisse Stiefel 	 ADJA NN  	 ADJ NOUN  	 Ask for: white boots 	 JJ NNS  	 ADJ NOUN  	 162 	 3 	 1 
Frag: braune Hosen 	 ADJA NN  	 ADJ NOUN  	 Ask for: brown trousers 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: braune Jeans 	 ADJA NN  	 ADJ NOUN  	 Ask for: brown jeans 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: ein braunes Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a brown sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein braunes T-Shirt 	 ART ADJA NN $( NN  	 DET ADJ NOUN PUNCT NOUN  	 Ask for: a brown ( tee shirt | t-shirt ) 	 DT JJ -LRB- NN NN CD NN HYPH NN -RRB-  	 DET ADJ PUNCT NOUN NOUN NUM NOUN PUNCT NOUN PUNCT  	 324 	 0 	 0 
Frag: ein gelbes Hemd 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a yellow shirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein gelbes Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a yellow sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein gelbes T-Shirt 	 ART ADJA NN $( NN  	 DET ADJ NOUN PUNCT NOUN  	 Ask for: a yellow ( tee shirt | t-shirt ) 	 DT JJ -LRB- NN NN CD NN HYPH NN -RRB-  	 DET ADJ PUNCT NOUN NOUN NUM NOUN PUNCT NOUN PUNCT  	 324 	 0 	 0 
Frag: ein grünes Hemd 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a green shirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein grünes Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a green sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 1 	 1 
Frag: ein grünes T-Shirt 	 ART ADJA NN $( NN  	 DET ADJ NOUN PUNCT NOUN  	 Ask for: a green ( tee shirt | t-shirt ) 	 DT JJ -LRB- NN NN CD NN HYPH NN -RRB-  	 DET ADJ PUNCT NOUN NOUN NUM NOUN PUNCT NOUN PUNCT  	 324 	 0 	 0 
Frag: ein pinkiges Hemd 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a pink shirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein pinkiges Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a pink sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein pinkiges T-Shirt 	 ART ADJA NN $( NN  	 DET ADJ NOUN PUNCT NOUN  	 Ask for: a pink ( tee shirt | t-shirt ) 	 DT NN -LRB- NN NN CD NN HYPH NN -RRB-  	 DET NOUN PUNCT NOUN NOUN NUM NOUN PUNCT NOUN PUNCT  	 324 	 0 	 0 
Frag: ein rotes Hemd 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a red shirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 1 	 1 
Frag: ein rotes Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a red sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein rotes T-Shirt 	 ART ADJA NN $( NN  	 DET ADJ NOUN PUNCT NOUN  	 Ask for: a red ( tee shirt | t-shirt ) 	 DT JJ -LRB- NN NN CD NN HYPH NN -RRB-  	 DET ADJ PUNCT NOUN NOUN NUM NOUN PUNCT NOUN PUNCT  	 324 	 1 	 0 
Frag: ein schwarzes Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a black sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 1 	 1 
Frag: ein violettes Hemd 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a purple shirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein violettes Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a purple sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 1 	 0 
Frag: ein violettes T-Shirt 	 ART ADJA NN $( NN  	 DET ADJ NOUN PUNCT NOUN  	 Ask for: a purple ( tee shirt | t-shirt ) 	 DT JJ -LRB- NN NN CD NN HYPH NN -RRB-  	 DET ADJ PUNCT NOUN NOUN NUM NOUN PUNCT NOUN PUNCT  	 324 	 0 	 0 
Frag: ein weisses Hemd 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a white shirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein weisses Sweatshirt 	 ART ADJA NN  	 DET ADJ NOUN  	 Ask for: a white sweatshirt 	 DT JJ NN  	 DET ADJ NOUN  	 162 	 0 	 0 
Frag: ein weisses T-Shirt 	 ART ADJA NN $( NN  	 DET ADJ NOUN PUNCT NOUN  	 Ask for: a white ( tee shirt | t-shirt ) 	 DT JJ -LRB- NN NN CD NN HYPH NN -RRB-  	 DET ADJ PUNCT NOUN NOUN NUM NOUN PUNCT NOUN PUNCT  	 324 	 0 	 0 
Frag: gelbe Hosen 	 ADJA NN  	 ADJ NOUN  	 Ask for: yellow trousers 	 JJ NNS  	 ADJ NOUN  	 162 	 1 	 1 
Frag: gelbe Jeans 	 ADJA NN  	 ADJ NOUN  	 Ask for: yellow jeans 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: grüne Hosen 	 ADJA NN  	 ADJ NOUN  	 Ask for: green trousers 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: grüne Jeans 	 ADJA NN  	 ADJ NOUN  	 Ask for: green jeans 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: pinkige Hosen 	 ADJA NN  	 ADJ NOUN  	 Ask for: pink trousers 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: pinkige Jeans 	 ADJA NN  	 ADJ NOUN  	 Ask for: pink jeans 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: rote Hosen 	 ADJA NN  	 ADJ NOUN  	 Ask for: red trousers 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: rote Jeans 	 ADJA NN  	 ADJ NOUN  	 Ask for: red jeans 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: violette Hosen 	 ADJA NN  	 ADJ NOUN  	 Ask for: purple trousers 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: violette Jeans 	 ADJA NN  	 ADJ NOUN  	 Ask for: purple jeans 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: weisse Hosen 	 ADJA NN  	 ADJ NOUN  	 Ask for: white trousers 	 JJ NNS  	 ADJ NOUN  	 162 	 0 	 0 
Frag: weisse Jeans 	 ADJA NN  	 ADJ NOUN  	 Ask for: white jeans 	 JJ NNS  	 ADJ NOUN  	 162 	 1 	 0 
Sag: Mir geht es gut 	 ADV VVFIN PPER ADJD  	 ADV VERB PRON ADJ  	 Say: i am fine 	 PRP VBP JJ  	 PRON VERB ADJ  	 5 	 3 	 3 
Frag: Wie viel kostet das Hemd? 	 PWAV ADV VVFIN ART NN $.  	 ADV ADV VERB DET NOUN PUNCT  	 Ask for: how much does (the | this) shirt cost? 	 WRB JJ VBZ -LRB- DT NNP DT -RRB- NN NN .  	 ADV ADJ VERB PUNCT DET PROPN DET PUNCT NOUN NOUN PUNCT  	 4 	 0 	 0 
